time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
18.952;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.959;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.966;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.973;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.981;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.988;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
18.994;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.001;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.008;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.015;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.023;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.035;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.042;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.049;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.057;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.063;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.072;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.079;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.090;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.097;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.104;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.112;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.120;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.127;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.134;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.141;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.148;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.156;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.163;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.170;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.177;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.184;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.192;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.199;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.206;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.213;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.221;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.228;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.235;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.242;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.248;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.255;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
19.262;0;-0.140;0.978;1.101;1;-0.139;1.015;1.102;2;-0.281;1.132;1.042;3;-0.095;1.319;0.979;4;-0.281;1.132;1.042;5;-0.338;0.969;0.981;6;-0.291;0.810;0.945;7;-0.276;0.758;0.934;8;0.023;1.143;1.095;9;0.125;1.143;1.095;10;0.129;0.842;1.046;10;0.129;0.842;1.046;12;-0.216;0.913;1.107;13;-0.245;0.668;1.205;14;-0.454;0.879;1.138;15;-0.257;0.727;0.948;16;-0.075;0.906;1.128;17;0.186;0.877;1.070;18;-0.014;0.807;1.213;19;-0.031;0.779;1.164
